seats,mm,pg,vs
7,-0.005239795,0.013486937,"(0.5294915441888788, 0.6303255242430957, 0.48009022092920084, 0.5319638913309175, 0.3764240701841097, 0.5661401332506353, 0.5580148376511308, 0.4632804682930602, 0.446715941076568, 0.5054922744854999, 0.6543033804215372, 0.4270689903877677, 0.47020563164060925)"
7,-0.005173178,0.013620172,"(0.5294915441888788, 0.6303255242430957, 0.48009022092920084, 0.5319638913309175, 0.3764240701841097, 0.5661401332506353, 0.5580148376511308, 0.4632804682930602, 0.44871531427577865, 0.5054922744854999, 0.6543033804215372, 0.4270689903877677, 0.4673402310024767)"
7,-0.005174119,0.013622054,"(0.5294915441888788, 0.6303255242430957, 0.48009022092920084, 0.5319638913309175, 0.3756804311904301, 0.5661401332506353, 0.5587707110518804, 0.4632804682930602, 0.44871531427577865, 0.5054922744854999, 0.6543033804215372, 0.4270689903877677, 0.4673402310024767)"
7,-0.005591314,0.014456444,"(0.5294915441888788, 0.6303255242430957, 0.48009022092920084, 0.5319638913309175, 0.3756804311904301, 0.5661401332506353, 0.561279688386408, 0.4632804682930602, 0.44871531427577865, 0.5054922744854999, 0.6572179355486013, 0.4270689903877677, 0.4673402310024767)"
7,-0.005456403,0.009729497,"(0.5294915441888788, 0.6140860280783259, 0.48009022092920084, 0.5464495495839864, 0.3756804311904301, 0.5661401332506353, 0.561279688386408, 0.4632804682930602, 0.44871531427577865, 0.5054922744854999, 0.6572179355486013, 0.4270689903877677, 0.4673402310024767)"
7,-0.005519558,0.009603188,"(0.5125568908945702, 0.6140860280783259, 0.49784588072321023, 0.5464495495839864, 0.3756804311904301, 0.5661401332506353, 0.561279688386408, 0.4632804682930602, 0.44871531427577865, 0.5054922744854999, 0.6572179355486013, 0.4270689903877677, 0.4673402310024767)"
6,-0.012064974,0.012740253,"(0.45888874386125206, 0.6140860280783259, 0.49784588072321023, 0.5464495495839864, 0.3756804311904301, 0.5661401332506353, 0.561279688386408, 0.4632804682930602, 0.49866047425700355, 0.5054922744854999, 0.6572179355486013, 0.4270689903877677, 0.4673402310024767)"
6,-0.012142235,0.012969061,"(0.38526022365255835, 0.6140860280783259, 0.49784588072321023, 0.5464495495839864, 0.45031334670830836, 0.5661401332506353, 0.561279688386408, 0.4632804682930602, 0.49866047425700355, 0.5054922744854999, 0.6572179355486013, 0.4270689903877677, 0.4673402310024767)"
6,-0.012310397,0.013305384,"(0.38526022365255835, 0.6140860280783259, 0.49784588072321023, 0.5464495495839864, 0.45031334670830836, 0.5661401332506353, 0.561279688386408, 0.4632804682930602, 0.49866047425700355, 0.5054922744854999, 0.44139061733495133, 0.6450824055617677, 0.4673402310024767)"
6,-0.012531128,0.018022077,"(0.38526022365255835, 0.5325550505629183, 0.49784588072321023, 0.6308500331446637, 0.45031334670830836, 0.5661401332506353, 0.561279688386408, 0.4632804682930602, 0.49866047425700355, 0.5054922744854999, 0.44139061733495133, 0.6450824055617677, 0.4673402310024767)"
6,-0.012657364,0.017769604,"(0.38526022365255835, 0.5325550505629183, 0.49784588072321023, 0.6308500331446637, 0.47203711116867214, 0.5661401332506353, 0.561279688386408, 0.4632804682930602, 0.49866047425700355, 0.5054922744854999, 0.44139061733495133, 0.6450824055617677, 0.4472575391619566)"
6,-0.012745139,0.017945154,"(0.38526022365255835, 0.5325550505629183, 0.49784588072321023, 0.6308500331446637, 0.47203711116867214, 0.5661401332506353, 0.44457975482327095, 0.4632804682930602, 0.49866047425700355, 0.5054922744854999, 0.5592316239239031, 0.6450824055617677, 0.4472575391619566)"
6,-0.012917815,0.018254468,"(0.38526022365255835, 0.632977696621886, 0.49784588072321023, 0.5326721703417999, 0.47203711116867214, 0.5661401332506353, 0.44457975482327095, 0.4632804682930602, 0.49866047425700355, 0.5054922744854999, 0.5592316239239031, 0.6450824055617677, 0.4472575391619566)"
7,-0.00611801,0.018190477,"(0.38526022365255835, 0.632977696621886, 0.47575853350189634, 0.5326721703417999, 0.47203711116867214, 0.5661401332506353, 0.44457975482327095, 0.4632804682930602, 0.5211637655352024, 0.5054922744854999, 0.5592316239239031, 0.6450824055617677, 0.4472575391619566)"
7,-0.006148776,0.018128946,"(0.38526022365255835, 0.632977696621886, 0.47575853350189634, 0.5326721703417999, 0.4743374122832454, 0.5661401332506353, 0.44457975482327095, 0.4632804682930602, 0.5211637655352024, 0.5054922744854999, 0.5592316239239031, 0.6450824055617677, 0.44535718858285117)"
7,0.010095377,0.013548121,"(0.38526022365255835, 0.632977696621886, 0.47575853350189634, 0.5326721703417999, 0.4743374122832454, 0.5661401332506353, 0.44457975482327095, 0.542766903827998, 0.5211637655352024, 0.41856123883011165, 0.5592316239239031, 0.6450824055617677, 0.44535718858285117)"
7,0.010214366,0.013660128,"(0.38526022365255835, 0.632977696621886, 0.47575853350189634, 0.5326721703417999, 0.44902200235961337, 0.5661401332506353, 0.44457975482327095, 0.542766903827998, 0.5211637655352024, 0.41856123883011165, 0.5592316239239031, 0.6450824055617677, 0.46912573991860895)"
7,0.01187895,0.014197031,"(0.38526022365255835, 0.632977696621886, 0.47575853350189634, 0.5326721703417999, 0.44902200235961337, 0.5228137407533647, 0.44457975482327095, 0.542766903827998, 0.5643002393240968, 0.41856123883011165, 0.5592316239239031, 0.6450824055617677, 0.46912573991860895)"
7,0.011881548,0.014202227,"(0.38526022365255835, 0.632977696621886, 0.47575853350189634, 0.5326721703417999, 0.5620253799468325, 0.5228137407533647, 0.44457975482327095, 0.542766903827998, 0.451263091003623, 0.41856123883011165, 0.5592316239239031, 0.6450824055617677, 0.46912573991860895)"
7,0.011910793,0.014260715,"(0.38526022365255835, 0.632977696621886, 0.47575853350189634, 0.5326721703417999, 0.5568133049918964, 0.5228137407533647, 0.44457975482327095, 0.542766903827998, 0.4560949883234627, 0.41856123883011165, 0.5592316239239031, 0.6450824055617677, 0.46912573991860895)"
7,0.011798039,0.015947429,"(0.39147494203673977, 0.632977696621886, 0.47575853350189634, 0.5326721703417999, 0.5568133049918964, 0.5228137407533647, 0.44457975482327095, 0.542766903827998, 0.4513460696115098, 0.41856123883011165, 0.5592316239239031, 0.6450824055617677, 0.46912573991860895)"
7,0.01182016,0.013360354,"(0.3732412319570733, 0.632977696621886, 0.49370467098413595, 0.5326721703417999, 0.5568133049918964, 0.5228137407533647, 0.44457975482327095, 0.542766903827998, 0.4513460696115098, 0.41856123883011165, 0.5592316239239031, 0.6450824055617677, 0.46912573991860895)"
7,0.012010018,0.016413261,"(0.4401900457638003, 0.632977696621886, 0.49370467098413595, 0.5326721703417999, 0.5568133049918964, 0.5228137407533647, 0.44457975482327095, 0.542766903827998, 0.38192910001886754, 0.41856123883011165, 0.5592316239239031, 0.6450824055617677, 0.46912573991860895)"
7,0.012265622,0.015902053,"(0.4401900457638003, 0.5349148781840679, 0.49370467098413595, 0.6274121396039253, 0.5568133049918964, 0.5228137407533647, 0.44457975482327095, 0.542766903827998, 0.38192910001886754, 0.41856123883011165, 0.5592316239239031, 0.6450824055617677, 0.46912573991860895)"
7,0.012281645,0.0159341,"(0.44359129117486, 0.5349148781840679, 0.49370467098413595, 0.6274121396039253, 0.5568133049918964, 0.5228137407533647, 0.44097020553585825, 0.542766903827998, 0.38192910001886754, 0.41856123883011165, 0.5592316239239031, 0.6450824055617677, 0.46912573991860895)"
7,-0.005950633,0.01457784,"(0.44359129117486, 0.5349148781840679, 0.49370467098413595, 0.6274121396039253, 0.5568133049918964, 0.5228137407533647, 0.44097020553585825, 0.46265730665267285, 0.38192910001886754, 0.505074014485283, 0.5592316239239031, 0.6450824055617677, 0.46912573991860895)"
7,-0.00638765,0.018138355,"(0.44359129117486, 0.5261838151486893, 0.49370467098413595, 0.6418244243550572, 0.5568133049918964, 0.5228137407533647, 0.44097020553585825, 0.46265730665267285, 0.38192910001886754, 0.505074014485283, 0.5592316239239031, 0.6450824055617677, 0.46912573991860895)"
7,-0.006368956,0.018308992,"(0.44359129117486, 0.5261838151486893, 0.49370467098413595, 0.6418244243550572, 0.5568133049918964, 0.5228137407533647, 0.44097020553585825, 0.46265730665267285, 0.38192910001886754, 0.505074014485283, 0.6455154636677698, 0.5585555379352529, 0.46912573991860895)"
7,-0.006183717,0.033310442,"(0.44359129117486, 0.5261838151486893, 0.4406023652657855, 0.6418244243550572, 0.5568133049918964, 0.5228137407533647, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.505074014485283, 0.6455154636677698, 0.5585555379352529, 0.46912573991860895)"
7,-0.006494637,0.03367996,"(0.44359129117486, 0.5261838151486893, 0.5046349268781063, 0.6418244243550572, 0.5568133049918964, 0.4571149960384992, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.505074014485283, 0.6455154636677698, 0.5585555379352529, 0.46912573991860895)"
7,-0.006502046,0.033694778,"(0.44359129117486, 0.5261838151486893, 0.5046349268781063, 0.6427927133985132, 0.5568133049918964, 0.4571149960384992, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.505074014485283, 0.6446434962518447, 0.5585555379352529, 0.46912573991860895)"
7,-0.006452599,0.037140542,"(0.44359129117486, 0.5261838151486893, 0.5046349268781063, 0.6427927133985132, 0.5568133049918964, 0.4571149960384992, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.505074014485283, 0.5470353988397889, 0.6555208187366214, 0.46912573991860895)"
7,-0.006476684,0.037188712,"(0.44359129117486, 0.5261838151486893, 0.5046349268781063, 0.6478288884348824, 0.5568133049918964, 0.4571149960384992, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.505074014485283, 0.5470353988397889, 0.6507977527014481, 0.46912573991860895)"
7,-0.006507246,0.037127589,"(0.4413794756267076, 0.5261838151486893, 0.5046349268781063, 0.6478288884348824, 0.5568133049918964, 0.4597241120442922, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.505074014485283, 0.5470353988397889, 0.6507977527014481, 0.46912573991860895)"
8,-0.007360508,0.019069729,"(0.5413455378462853, 0.5261838151486893, 0.5046349268781063, 0.6478288884348824, 0.5568133049918964, 0.3765586034912718, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.505074014485283, 0.5470353988397889, 0.6507977527014481, 0.46912573991860895)"
7,-0.007889498,0.019384636,"(0.5413455378462853, 0.5261838151486893, 0.5046349268781063, 0.6478288884348824, 0.5568133049918964, 0.3765586034912718, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.65875438384327, 0.5470353988397889, 0.498286102504452, 0.46912573991860895)"
7,-0.00771929,0.01904422,"(0.5413455378462853, 0.5278085456315241, 0.5046349268781063, 0.6439914561664191, 0.5568133049918964, 0.3765586034912718, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.65875438384327, 0.5470353988397889, 0.498286102504452, 0.46912573991860895)"
7,0.00742443,0.021842926,"(0.5248565785761309, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.3765586034912718, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.65875438384327, 0.5470353988397889, 0.498286102504452, 0.46912573991860895)"
7,0.007390935,0.020799442,"(0.521682975109152, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.3765586034912718, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.65875438384327, 0.5470353988397889, 0.498286102504452, 0.47273477980216216)"
7,0.007299925,0.020230106,"(0.36917426052310065, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.5302504565005207, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.65875438384327, 0.5470353988397889, 0.498286102504452, 0.47273477980216216)"
7,0.007299925,0.020230106,"(0.36917426052310065, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.5302504565005207, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.65875438384327, 0.5470353988397889, 0.498286102504452, 0.47273477980216216)"
7,0.00771196,0.018210651,"(0.36917426052310065, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.5302504565005207, 0.44097020553585825, 0.46265730665267285, 0.4326233037578288, 0.5509203995727838, 0.6495129250699926, 0.498286102504452, 0.47273477980216216)"
7,0.007842319,0.017949933,"(0.40670623657262933, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.5302504565005207, 0.44097020553585825, 0.46265730665267285, 0.3933966615151834, 0.5509203995727838, 0.6495129250699926, 0.498286102504452, 0.47273477980216216)"
7,0.008025335,0.019511546,"(0.4105918732793235, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.5302504565005207, 0.44097020553585825, 0.46265730665267285, 0.3933966615151834, 0.5509203995727838, 0.6495129250699926, 0.498286102504452, 0.46646993389087094)"
7,0.008072438,0.01941734,"(0.4105918732793235, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.5302504565005207, 0.44097020553585825, 0.46265730665267285, 0.3933966615151834, 0.5509203995727838, 0.49696578437701744, 0.6502209063577034, 0.46646993389087094)"
7,0.008094562,0.019534,"(0.4105918732793235, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.5302504565005207, 0.4404472532814779, 0.46265730665267285, 0.3933966615151834, 0.5509203995727838, 0.49696578437701744, 0.6504562469682686, 0.46646993389087094)"
7,0.007979896,0.018685985,"(0.4105918732793235, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.47241322153443416, 0.4404472532814779, 0.46265730665267285, 0.3933966615151834, 0.5509203995727838, 0.49696578437701744, 0.6504562469682686, 0.5257978210680246)"
8,0.014840706,0.028178394,"(0.4105918732793235, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.47241322153443416, 0.4404472532814779, 0.5494075297667357, 0.3933966615151834, 0.5509203995727838, 0.40073164049699983, 0.6504562469682686, 0.5257978210680246)"
8,0.016984417,0.029219339,"(0.4105918732793235, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.5334423179909242, 0.4404472532814779, 0.5494075297667357, 0.3933966615151834, 0.5509203995727838, 0.40073164049699983, 0.6504562469682686, 0.46303989562590125)"
8,0.016507381,0.02402156,"(0.4105918732793235, 0.5278085456315241, 0.5196665438467207, 0.6439914561664191, 0.5568133049918964, 0.5334423179909242, 0.4404472532814779, 0.5494075297667357, 0.3933966615151834, 0.6366642010732778, 0.40073164049699983, 0.570913912251567, 0.46303989562590125)"
8,0.023059183,0.024851185,"(0.4105918732793235, 0.5727179970175026, 0.5196665438467207, 0.5871476218971939, 0.5568133049918964, 0.5334423179909242, 0.4404472532814779, 0.5494075297667357, 0.3933966615151834, 0.6366642010732778, 0.40073164049699983, 0.570913912251567, 0.46303989562590125)"
8,0.022182473,0.023938922,"(0.4105918732793235, 0.6375648719202088, 0.5196665438467207, 0.5336979813729332, 0.5568133049918964, 0.5334423179909242, 0.4404472532814779, 0.5494075297667357, 0.3933966615151834, 0.6366642010732778, 0.40073164049699983, 0.570913912251567, 0.46303989562590125)"
8,0.022208329,0.02388721,"(0.4105918732793235, 0.64188706922437, 0.5196665438467207, 0.5336979813729332, 0.5568133049918964, 0.5334423179909242, 0.4404472532814779, 0.5494075297667357, 0.3933966615151834, 0.6320058764887979, 0.40073164049699983, 0.570913912251567, 0.46303989562590125)"
8,0.0223084,0.027232313,"(0.5472820224192111, 0.64188706922437, 0.5196665438467207, 0.5336979813729332, 0.5568133049918964, 0.39877487183943, 0.4404472532814779, 0.5494075297667357, 0.3933966615151834, 0.6320058764887979, 0.40073164049699983, 0.570913912251567, 0.46303989562590125)"
8,0.022244006,0.030445087,"(0.5472820224192111, 0.5608909562572681, 0.5196665438467207, 0.5336979813729332, 0.5568133049918964, 0.39877487183943, 0.4404472532814779, 0.5494075297667357, 0.3933966615151834, 0.6320058764887979, 0.40073164049699983, 0.6527471447869335, 0.46303989562590125)"
8,0.023902548,0.033143718,"(0.5472820224192111, 0.5608909562572681, 0.5397188985000553, 0.5336979813729332, 0.5352394878462984, 0.39877487183943, 0.4404472532814779, 0.5494075297667357, 0.3933966615151834, 0.6320058764887979, 0.40073164049699983, 0.6527471447869335, 0.46303989562590125)"
8,0.024147901,0.02667503,"(0.5472820224192111, 0.6301291138270564, 0.5397188985000553, 0.5336979813729332, 0.5352394878462984, 0.39877487183943, 0.4404472532814779, 0.5494075297667357, 0.3933966615151834, 0.6320058764887979, 0.40073164049699983, 0.5803193998543602, 0.46303989562590125)"
8,0.024148691,0.026569292,"(0.5472820224192111, 0.6301291138270564, 0.5397188985000553, 0.5336979813729332, 0.5352394878462984, 0.39877487183943, 0.4404472532814779, 0.5494075297667357, 0.3933966615151834, 0.6316570918916083, 0.4010701507451301, 0.5803193998543602, 0.46303989562590125)"
8,0.024173719,0.026619348,"(0.5472820224192111, 0.6301291138270564, 0.5397188985000553, 0.5336979813729332, 0.5352394878462984, 0.39877487183943, 0.548216072024008, 0.44131334922319454, 0.3933966615151834, 0.6316570918916083, 0.4010701507451301, 0.5803193998543602, 0.46303989562590125)"
8,0.024152952,0.026660882,"(0.5472820224192111, 0.635828968610331, 0.5397188985000553, 0.5336979813729332, 0.5352394878462984, 0.39877487183943, 0.548216072024008, 0.44131334922319454, 0.3933966615151834, 0.6262272089761571, 0.4010701507451301, 0.5803193998543602, 0.46303989562590125)"
8,0.023835617,0.025659163,"(0.5472820224192111, 0.635828968610331, 0.5397188985000553, 0.5336979813729332, 0.5352394878462984, 0.39877487183943, 0.5558296107054768, 0.44131334922319454, 0.3933966615151834, 0.6262272089761571, 0.3975819588943421, 0.5803193998543602, 0.46303989562590125)"
8,0.023836921,0.025656556,"(0.5472820224192111, 0.625833458787193, 0.5397188985000553, 0.5336979813729332, 0.5352394878462984, 0.39877487183943, 0.5558296107054768, 0.44131334922319454, 0.3933966615151834, 0.6362057738224441, 0.3975819588943421, 0.5803193998543602, 0.46303989562590125)"
8,0.023598854,0.031887162,"(0.5472820224192111, 0.6476303600182892, 0.5397188985000553, 0.5336979813729332, 0.5352394878462984, 0.39877487183943, 0.5558296107054768, 0.44131334922319454, 0.3933966615151834, 0.6362057738224441, 0.3975819588943421, 0.5616173661983197, 0.46303989562590125)"
8,0.021898451,0.021667281,"(0.5472820224192111, 0.6476303600182892, 0.5397188985000553, 0.5336979813729332, 0.5352394878462984, 0.39877487183943, 0.506344203825345, 0.44131334922319454, 0.3933966615151834, 0.6362057738224441, 0.44913302448709463, 0.5616173661983197, 0.46303989562590125)"
8,0.021634136,0.021138651,"(0.5354498158204535, 0.6476303600182892, 0.5397188985000553, 0.5336979813729332, 0.5352394878462984, 0.39877487183943, 0.506344203825345, 0.44131334922319454, 0.3933966615151834, 0.6362057738224441, 0.44913302448709463, 0.5616173661983197, 0.47830819731305907)"
8,0.022178098,0.023204651,"(0.5354498158204535, 0.5513671099402404, 0.5397188985000553, 0.5336979813729332, 0.5352394878462984, 0.39877487183943, 0.506344203825345, 0.44131334922319454, 0.3933966615151834, 0.6362057738224441, 0.44913302448709463, 0.6508091030986536, 0.47830819731305907)"
8,0.02168993,0.02313395,"(0.5354498158204535, 0.5513671099402404, 0.5397188985000553, 0.636269733596448, 0.5352394878462984, 0.39877487183943, 0.506344203825345, 0.44131334922319454, 0.3933966615151834, 0.533174462239496, 0.44913302448709463, 0.6508091030986536, 0.47830819731305907)"
8,0.019419587,0.021740609,"(0.5446856642091802, 0.5513671099402404, 0.5309392084022355, 0.636269733596448, 0.5352394878462984, 0.39877487183943, 0.506344203825345, 0.44131334922319454, 0.3933966615151834, 0.533174462239496, 0.44913302448709463, 0.6508091030986536, 0.47830819731305907)"
8,0.014376493,0.021539568,"(0.5446856642091802, 0.5513671099402404, 0.5257955933499305, 0.636269733596448, 0.5352394878462984, 0.40261171982503935, 0.506344203825345, 0.44131334922319454, 0.3933966615151834, 0.533174462239496, 0.44913302448709463, 0.6508091030986536, 0.47830819731305907)"
8,0.004891052,0.016994875,"(0.5446856642091802, 0.5159294149611426, 0.5257955933499305, 0.636269733596448, 0.5352394878462984, 0.40261171982503935, 0.506344203825345, 0.4718014506340356, 0.3933966615151834, 0.533174462239496, 0.44913302448709463, 0.6508091030986536, 0.47830819731305907)"
8,0.004881725,0.016976221,"(0.5476696837139919, 0.5159294149611426, 0.5257955933499305, 0.636269733596448, 0.5323767235335358, 0.40261171982503935, 0.506344203825345, 0.4718014506340356, 0.3933966615151834, 0.533174462239496, 0.44913302448709463, 0.6508091030986536, 0.47830819731305907)"
8,0.004874872,0.016553207,"(0.5244653454260441, 0.5159294149611426, 0.5490890229531973, 0.636269733596448, 0.5323767235335358, 0.40261171982503935, 0.506344203825345, 0.4718014506340356, 0.3933966615151834, 0.533174462239496, 0.44913302448709463, 0.6508091030986536, 0.47830819731305907)"
8,-0.004964027,0.011485324,"(0.5034448797259925, 0.5159294149611426, 0.5490890229531973, 0.636269733596448, 0.5566951283264047, 0.40261171982503935, 0.506344203825345, 0.4718014506340356, 0.3933966615151834, 0.533174462239496, 0.44913302448709463, 0.6508091030986536, 0.47830819731305907)"
9,0.003768333,0.017301031,"(0.5034448797259925, 0.5159294149611426, 0.5490890229531973, 0.636269733596448, 0.5566951283264047, 0.40261171982503935, 0.506344203825345, 0.5309723856194014, 0.34531278888176453, 0.533174462239496, 0.44913302448709463, 0.6508091030986536, 0.47830819731305907)"
9,0.003737127,0.017363443,"(0.5034448797259925, 0.5159294149611426, 0.5502648989834977, 0.636269733596448, 0.5566951283264047, 0.40261171982503935, 0.506344203825345, 0.5309723856194014, 0.34531278888176453, 0.533174462239496, 0.44913302448709463, 0.6508091030986536, 0.4775379964732555)"
9,0.003624262,0.017589174,"(0.5034448797259925, 0.5159294149611426, 0.5502648989834977, 0.636269733596448, 0.5566951283264047, 0.40066232998225904, 0.506344203825345, 0.5309723856194014, 0.34531278888176453, 0.533174462239496, 0.44913302448709463, 0.6508091030986536, 0.48095463884937567)"
9,0.003584436,0.017668825,"(0.5034448797259925, 0.5159294149611426, 0.5502648989834977, 0.5317849944383578, 0.5566951283264047, 0.40066232998225904, 0.506344203825345, 0.5309723856194014, 0.34531278888176453, 0.6381769315525533, 0.44913302448709463, 0.6508091030986536, 0.48095463884937567)"
9,0.003486364,0.018408174,"(0.5034448797259925, 0.5159294149611426, 0.5502648989834977, 0.5317849944383578, 0.5566951283264047, 0.40066232998225904, 0.506344203825345, 0.5309723856194014, 0.34531278888176453, 0.6381769315525533, 0.4651965300373303, 0.6360205424373127, 0.48095463884937567)"
9,0.003367805,0.017235562,"(0.5034448797259925, 0.5159294149611426, 0.5502648989834977, 0.5317849944383578, 0.5566951283264047, 0.40066232998225904, 0.506344203825345, 0.5309723856194014, 0.34531278888176453, 0.6381769315525533, 0.6468768264511879, 0.4558815062936697, 0.48095463884937567)"
9,0.017882994,0.020855326,"(0.5034448797259925, 0.638018875803892, 0.5502648989834977, 0.5317849944383578, 0.5566951283264047, 0.40066232998225904, 0.506344203825345, 0.5309723856194014, 0.34531278888176453, 0.6381769315525533, 0.5309160406892699, 0.4558815062936697, 0.48095463884937567)"
9,0.018022072,0.020413058,"(0.5034448797259925, 0.45641486969175815, 0.5502648989834977, 0.5317849944383578, 0.5566951283264047, 0.40066232998225904, 0.506344203825345, 0.5309723856194014, 0.34531278888176453, 0.6381769315525533, 0.5309160406892699, 0.6356774999878423, 0.48095463884937567)"
9,-0.006518932,0.020967779,"(0.5034448797259925, 0.45641486969175815, 0.5502648989834977, 0.5317849944383578, 0.5566951283264047, 0.40066232998225904, 0.506344203825345, 0.5565012139196115, 0.34531278888176453, 0.6381769315525533, 0.5049863924455241, 0.6356774999878423, 0.48095463884937567)"
9,-0.006518932,0.020967779,"(0.5034448797259925, 0.45641486969175815, 0.5502648989834977, 0.5317849944383578, 0.5566951283264047, 0.40066232998225904, 0.6356774999878423, 0.5565012139196115, 0.34531278888176453, 0.6381769315525533, 0.5049863924455241, 0.506344203825345, 0.48095463884937567)"
8,-0.006682238,0.02129439,"(0.5034448797259925, 0.45641486969175815, 0.5502648989834977, 0.5317849944383578, 0.5566951283264047, 0.40066232998225904, 0.6356774999878423, 0.5565012139196115, 0.34531278888176453, 0.6381769315525533, 0.4959350333664114, 0.506344203825345, 0.4921289737632459)"
8,0.015569759,0.020229465,"(0.5284945677354691, 0.45641486969175815, 0.5502648989834977, 0.5317849944383578, 0.5283420979795184, 0.40066232998225904, 0.6356774999878423, 0.5565012139196115, 0.34531278888176453, 0.6381769315525533, 0.4959350333664114, 0.506344203825345, 0.4921289737632459)"
8,0.015584052,0.020488151,"(0.5284945677354691, 0.4928768033142143, 0.5502648989834977, 0.5317849944383578, 0.5283420979795184, 0.40066232998225904, 0.6356774999878423, 0.5565012139196115, 0.34531278888176453, 0.6381769315525533, 0.4959350333664114, 0.506344203825345, 0.45548123928301365)"
8,0.01543668,0.029777279,"(0.5284945677354691, 0.4928768033142143, 0.5502648989834977, 0.5317849944383578, 0.5283420979795184, 0.40066232998225904, 0.6356774999878423, 0.5565012139196115, 0.34531278888176453, 0.6381769315525533, 0.4959350333664114, 0.5384828392535729, 0.42724054127036515)"
8,0.018597621,0.030819704,"(0.3427665694773301, 0.4928768033142143, 0.5502648989834977, 0.5317849944383578, 0.5283420979795184, 0.40066232998225904, 0.6356774999878423, 0.5565012139196115, 0.5327241070918882, 0.6381769315525533, 0.4959350333664114, 0.5384828392535729, 0.42724054127036515)"
8,0.019529893,0.03160244,"(0.3427665694773301, 0.4928768033142143, 0.5502648989834977, 0.6346917352623265, 0.5283420979795184, 0.40066232998225904, 0.6356774999878423, 0.5565012139196115, 0.5327241070918882, 0.5353591114357816, 0.4959350333664114, 0.5384828392535729, 0.42724054127036515)"
7,0.021966624,0.023860075,"(0.3427665694773301, 0.4928768033142143, 0.5502648989834977, 0.6346917352623265, 0.480691084751025, 0.40066232998225904, 0.6356774999878423, 0.5565012139196115, 0.5829526767769048, 0.5353591114357816, 0.4959350333664114, 0.5384828392535729, 0.42724054127036515)"
7,0.022061513,0.024032449,"(0.48063451891354453, 0.4928768033142143, 0.5502648989834977, 0.6346917352623265, 0.3415895728945799, 0.40066232998225904, 0.6356774999878423, 0.5565012139196115, 0.5829526767769048, 0.5353591114357816, 0.4959350333664114, 0.5384828392535729, 0.42724054127036515)"
7,0.022127961,0.020231179,"(0.48063451891354453, 0.4928768033142143, 0.5502648989834977, 0.6219056989801496, 0.3415895728945799, 0.40066232998225904, 0.6475997203557696, 0.5565012139196115, 0.5829526767769048, 0.5353591114357816, 0.4959350333664114, 0.5384828392535729, 0.42724054127036515)"
7,0.022166764,0.018932988,"(0.5869195733750919, 0.4928768033142143, 0.5502648989834977, 0.6219056989801496, 0.3415895728945799, 0.40066232998225904, 0.6475997203557696, 0.5565012139196115, 0.4761631769084473, 0.5353591114357816, 0.4959350333664114, 0.5384828392535729, 0.42724054127036515)"
8,0.022117856,0.019030804,"(0.5869195733750919, 0.4928768033142143, 0.5502648989834977, 0.6219056989801496, 0.3415895728945799, 0.40066232998225904, 0.6475997203557696, 0.5361537226846438, 0.4761631769084473, 0.5353591114357816, 0.5169183251728432, 0.5384828392535729, 0.42724054127036515)"
8,0.022088362,0.021096304,"(0.5869195733750919, 0.4928768033142143, 0.5502648989834977, 0.6219056989801496, 0.3415895728945799, 0.40066232998225904, 0.5453874273878068, 0.5361537226846438, 0.4761631769084473, 0.5353591114357816, 0.5169183251728432, 0.641078556098319, 0.42724054127036515)"
