seats,mm,pg,vs
7,0.020719406,0.01259672,"(0.5604677198656549, 0.47639041850220265, 0.5442024107052281, 0.5339147771827085, 0.3540050634549587, 0.4191085969041042, 0.4467993017182924, 0.48279843868589395, 0.6217118280465708, 0.6718016409917951, 0.5381383928131194, 0.5354883501634655, 0.48671288010248115)"
7,0.020949335,0.026212707,"(0.5604677198656549, 0.400660402554204, 0.5442024107052281, 0.5339147771827085, 0.42674600581285366, 0.4191085969041042, 0.4467993017182924, 0.48279843868589395, 0.6217118280465708, 0.6718016409917951, 0.5381383928131194, 0.5354883501634655, 0.48671288010248115)"
7,0.020963596,0.026184185,"(0.5604677198656549, 0.400660402554204, 0.5442024107052281, 0.5339147771827085, 0.42674600581285366, 0.4191085969041042, 0.4467993017182924, 0.48279843868589395, 0.6273178128060145, 0.6660102616878844, 0.5381383928131194, 0.5354883501634655, 0.48671288010248115)"
7,0.020987429,0.025319649,"(0.5631225479109923, 0.400660402554204, 0.5442024107052281, 0.5339147771827085, 0.42674600581285366, 0.4191085969041042, 0.4467993017182924, 0.48279843868589395, 0.6273178128060145, 0.6660102616878844, 0.5351737353473959, 0.5354883501634655, 0.48671288010248115)"
7,0.017561618,0.025372654,"(0.5631225479109923, 0.400660402554204, 0.5442024107052281, 0.5305154682361812, 0.42674600581285366, 0.4191085969041042, 0.4467993017182924, 0.48279843868589395, 0.631061657284985, 0.6660102616878844, 0.5351737353473959, 0.5354883501634655, 0.48671288010248115)"
7,0.017505917,0.025469885,"(0.5631686027433221, 0.400660402554204, 0.5442024107052281, 0.5305154682361812, 0.42674600581285366, 0.4191085969041042, 0.4467993017182924, 0.48279843868589395, 0.631061657284985, 0.6660102616878844, 0.535851789915803, 0.5354883501634655, 0.48671288010248115)"
7,0.017515127,0.02432941,"(0.5631686027433221, 0.3892565830752727, 0.5442024107052281, 0.5305154682361812, 0.42674600581285366, 0.4303926833764839, 0.4467993017182924, 0.48279843868589395, 0.631061657284985, 0.6660102616878844, 0.535851789915803, 0.5354883501634655, 0.48671288010248115)"
7,0.015455972,0.021966247,"(0.5285080956052429, 0.3892565830752727, 0.5442024107052281, 0.5305154682361812, 0.42674600581285366, 0.4303926833764839, 0.4467993017182924, 0.48279843868589395, 0.631061657284985, 0.6660102616878844, 0.5711854648467155, 0.5354883501634655, 0.48671288010248115)"
7,0.015448084,0.023104078,"(0.5285080956052429, 0.4150826001292247, 0.5442024107052281, 0.5305154682361812, 0.42674600581285366, 0.404669213214386, 0.4467993017182924, 0.48279843868589395, 0.631061657284985, 0.6660102616878844, 0.5711854648467155, 0.5354883501634655, 0.48671288010248115)"
7,0.015177677,0.022563263,"(0.5285080956052429, 0.4150826001292247, 0.5527853764782031, 0.5305154682361812, 0.42167833638217794, 0.404669213214386, 0.4467993017182924, 0.48279843868589395, 0.631061657284985, 0.6660102616878844, 0.5711854648467155, 0.5354883501634655, 0.48671288010248115)"
7,0.015558968,0.013672558,"(0.5285080956052429, 0.4150826001292247, 0.6333472183652689, 0.5305154682361812, 0.42167833638217794, 0.404669213214386, 0.4467993017182924, 0.48279843868589395, 0.631061657284985, 0.5804916291538111, 0.5711854648467155, 0.5354883501634655, 0.48671288010248115)"
7,0.015639048,0.014487289,"(0.5285080956052429, 0.4150826001292247, 0.6333472183652689, 0.5305154682361812, 0.42167833638217794, 0.404669213214386, 0.4467993017182924, 0.5749047007553161, 0.631061657284985, 0.5804916291538111, 0.47803816739645005, 0.5354883501634655, 0.48671288010248115)"
7,0.015438982,0.020398962,"(0.5285080956052429, 0.4150826001292247, 0.6333472183652689, 0.5305154682361812, 0.4791961864962377, 0.3497522199073606, 0.4467993017182924, 0.5749047007553161, 0.631061657284985, 0.5804916291538111, 0.47803816739645005, 0.5354883501634655, 0.48671288010248115)"
7,0.015671942,0.011892215,"(0.5285080956052429, 0.4150826001292247, 0.6333472183652689, 0.5305154682361812, 0.4488770026991556, 0.37704293054864907, 0.4467993017182924, 0.5749047007553161, 0.631061657284985, 0.5804916291538111, 0.47803816739645005, 0.5354883501634655, 0.48671288010248115)"
7,0.01568839,0.011859318,"(0.5285080956052429, 0.41900735205881645, 0.6333472183652689, 0.5305154682361812, 0.44473842304938566, 0.37704293054864907, 0.4467993017182924, 0.5749047007553161, 0.631061657284985, 0.5804916291538111, 0.47803816739645005, 0.5354883501634655, 0.48671288010248115)"
7,0.01565257,0.011268727,"(0.5285080956052429, 0.41900735205881645, 0.6293750670754185, 0.5305154682361812, 0.44473842304938566, 0.37704293054864907, 0.4467993017182924, 0.5749047007553161, 0.6354994707457297, 0.5804916291538111, 0.47803816739645005, 0.5354883501634655, 0.48671288010248115)"
7,0.015662281,0.010763335,"(0.5285080956052429, 0.41900735205881645, 0.5370677508747667, 0.5305154682361812, 0.44473842304938566, 0.37704293054864907, 0.4467993017182924, 0.5749047007553161, 0.6354994707457297, 0.5804916291538111, 0.47803816739645005, 0.6276694219489164, 0.48671288010248115)"
7,0.015637439,0.010713652,"(0.5285080956052429, 0.41900735205881645, 0.48055957917206676, 0.5305154682361812, 0.44473842304938566, 0.37704293054864907, 0.4467993017182924, 0.5749047007553161, 0.6354994707457297, 0.5804916291538111, 0.5348692793403955, 0.6276694219489164, 0.48671288010248115)"
7,0.015280563,0.01014971,"(0.5285080956052429, 0.41900735205881645, 0.48055957917206676, 0.5305154682361812, 0.44473842304938566, 0.37704293054864907, 0.4467993017182924, 0.5749047007553161, 0.6354994707457297, 0.6422930769811511, 0.5348692793403955, 0.5705073689522724, 0.48671288010248115)"
7,0.017328438,0.010937564,"(0.5343653280811883, 0.41900735205881645, 0.48055957917206676, 0.5305154682361812, 0.44473842304938566, 0.37704293054864907, 0.4467993017182924, 0.5685209358369314, 0.6354994707457297, 0.6422930769811511, 0.5348692793403955, 0.5705073689522724, 0.48671288010248115)"
7,0.017352467,0.013730939,"(0.5343653280811883, 0.4355037657860772, 0.48055957917206676, 0.5305154682361812, 0.4279296339871388, 0.37704293054864907, 0.4467993017182924, 0.5685209358369314, 0.6354994707457297, 0.6422930769811511, 0.5348692793403955, 0.5705073689522724, 0.48671288010248115)"
7,0.017207197,0.013873925,"(0.5419275897915433, 0.4355037657860772, 0.48055957917206676, 0.5305154682361812, 0.4279296339871388, 0.37704293054864907, 0.4467993017182924, 0.5685209358369314, 0.6354994707457297, 0.6422930769811511, 0.5348692793403955, 0.5705073689522724, 0.4810391294116602)"
7,0.017252836,0.013782646,"(0.5485482546712114, 0.4355037657860772, 0.47334559824082034, 0.5305154682361812, 0.4279296339871388, 0.37704293054864907, 0.4467993017182924, 0.5685209358369314, 0.6354994707457297, 0.6422930769811511, 0.5348692793403955, 0.5705073689522724, 0.4810391294116602)"
6,-0.018538415,0.017583738,"(0.5485482546712114, 0.4355037657860772, 0.47334559824082034, 0.5305154682361812, 0.4279296339871388, 0.37704293054864907, 0.4944693849215532, 0.5685209358369314, 0.6354994707457297, 0.6422930769811511, 0.4838863807007108, 0.5705073689522724, 0.4810391294116602)"
6,-0.018548466,0.017274905,"(0.5485482546712114, 0.4355037657860772, 0.47334559824082034, 0.6345610983218924, 0.4279296339871388, 0.37704293054864907, 0.4944693849215532, 0.5685209358369314, 0.531584508659898, 0.6422930769811511, 0.4838863807007108, 0.5705073689522724, 0.4810391294116602)"
6,-0.0187767,0.018461342,"(0.5485482546712114, 0.4355037657860772, 0.47334559824082034, 0.6345610983218924, 0.4279296339871388, 0.37704293054864907, 0.4944693849215532, 0.5685209358369314, 0.531584508659898, 0.4815139789895619, 0.6476325117298748, 0.5705073689522724, 0.4810391294116602)"
6,-0.019167309,0.023642794,"(0.5485482546712114, 0.47354675724807754, 0.47334559824082034, 0.6345610983218924, 0.4279296339871388, 0.3440778657601919, 0.4944693849215532, 0.5685209358369314, 0.531584508659898, 0.4815139789895619, 0.6476325117298748, 0.5705073689522724, 0.4810391294116602)"
6,-0.018852813,0.02094407,"(0.5485482546712114, 0.3940960835046859, 0.47334559824082034, 0.6345610983218924, 0.4279296339871388, 0.4194400844964926, 0.4944693849215532, 0.5685209358369314, 0.531584508659898, 0.4815139789895619, 0.6476325117298748, 0.5705073689522724, 0.4810391294116602)"
7,0.014697999,0.017117227,"(0.5485482546712114, 0.3940960835046859, 0.47334559824082034, 0.6345610983218924, 0.4279296339871388, 0.4194400844964926, 0.5278828923404443, 0.5685209358369314, 0.531584508659898, 0.4463155133359903, 0.6476325117298748, 0.5705073689522724, 0.4810391294116602)"
7,0.014715707,0.018741979,"(0.5631253939489442, 0.3940960835046859, 0.47334559824082034, 0.6345610983218924, 0.4279296339871388, 0.4194400844964926, 0.5278828923404443, 0.5537135985142562, 0.531584508659898, 0.4463155133359903, 0.6476325117298748, 0.5705073689522724, 0.4810391294116602)"
7,0.014828022,0.019348969,"(0.5631253939489442, 0.3940960835046859, 0.47334559824082034, 0.528881739779981, 0.4279296339871388, 0.4194400844964926, 0.5278828923404443, 0.5537135985142562, 0.6358037615601845, 0.4463155133359903, 0.6476325117298748, 0.5705073689522724, 0.4810391294116602)"
7,0.014810151,0.019595334,"(0.5631253939489442, 0.3940960835046859, 0.47334559824082034, 0.528881739779981, 0.4279296339871388, 0.4194400844964926, 0.5278828923404443, 0.5537135985142562, 0.5698228438228439, 0.4463155133359903, 0.6476325117298748, 0.6367206098428805, 0.4810391294116602)"
7,0.014793911,0.01885287,"(0.5631253939489442, 0.43044820378202325, 0.47334559824082034, 0.528881739779981, 0.3917886403387646, 0.4194400844964926, 0.5278828923404443, 0.5537135985142562, 0.5698228438228439, 0.4463155133359903, 0.6476325117298748, 0.6367206098428805, 0.4810391294116602)"
7,0.015041387,0.018724915,"(0.5631253939489442, 0.43044820378202325, 0.47334559824082034, 0.528881739779981, 0.3917886403387646, 0.4194400844964926, 0.5278828923404443, 0.49615300665720835, 0.5698228438228439, 0.4463155133359903, 0.6476325117298748, 0.6367206098428805, 0.535382532561219)"
7,0.015013097,0.01910982,"(0.5631253939489442, 0.43044820378202325, 0.47334559824082034, 0.528881739779981, 0.3917886403387646, 0.5687557896903743, 0.5278828923404443, 0.49615300665720835, 0.42087491243744785, 0.4463155133359903, 0.6476325117298748, 0.6367206098428805, 0.535382532561219)"
7,0.014816172,0.01898244,"(0.5568526051038564, 0.43044820378202325, 0.48217840176225485, 0.528881739779981, 0.3917886403387646, 0.5687557896903743, 0.5278828923404443, 0.49615300665720835, 0.42087491243744785, 0.4463155133359903, 0.6476325117298748, 0.6367206098428805, 0.535382532561219)"
7,0.014727828,0.014758689,"(0.5568526051038564, 0.43044820378202325, 0.48217840176225485, 0.528881739779981, 0.3600846936684653, 0.5687557896903743, 0.5278828923404443, 0.49615300665720835, 0.4537273399539592, 0.4463155133359903, 0.6476325117298748, 0.6367206098428805, 0.535382532561219)"
7,0.015507535,0.011317746,"(0.5568526051038564, 0.43044820378202325, 0.48217840176225485, 0.5907366841571458, 0.3600846936684653, 0.5687557896903743, 0.5278828923404443, 0.49615300665720835, 0.4537273399539592, 0.4463155133359903, 0.6476325117298748, 0.564729464509948, 0.535382532561219)"
7,0.015953987,0.011552101,"(0.5568526051038564, 0.43044820378202325, 0.48217840176225485, 0.5907366841571458, 0.3600846936684653, 0.5564742152466368, 0.5278828923404443, 0.49615300665720835, 0.4537273399539592, 0.4463155133359903, 0.6541102112238361, 0.564729464509948, 0.535382532561219)"
7,0.015978412,0.011600951,"(0.5568526051038564, 0.43044820378202325, 0.48217840176225485, 0.5907366841571458, 0.3600846936684653, 0.5564742152466368, 0.5278828923404443, 0.49615300665720835, 0.45473322434576097, 0.4463155133359903, 0.6527868006725772, 0.564729464509948, 0.535382532561219)"
7,0.006547175,0.008341484,"(0.518477154350211, 0.43044820378202325, 0.48217840176225485, 0.5907366841571458, 0.3600846936684653, 0.5564742152466368, 0.5278828923404443, 0.49615300665720835, 0.45473322434576097, 0.4463155133359903, 0.6527868006725772, 0.564729464509948, 0.574089472808914)"
7,0.01577186,0.00870359,"(0.5579624948562695, 0.43044820378202325, 0.48217840176225485, 0.5907366841571458, 0.3600846936684653, 0.5564742152466368, 0.5278828923404443, 0.45902135345515227, 0.45473322434576097, 0.4463155133359903, 0.6527868006725772, 0.564729464509948, 0.574089472808914)"
7,0.015535211,0.018385953,"(0.5579624948562695, 0.4634541044807006, 0.48217840176225485, 0.5907366841571458, 0.3301552324551911, 0.5564742152466368, 0.5278828923404443, 0.45902135345515227, 0.45473322434576097, 0.4463155133359903, 0.6527868006725772, 0.564729464509948, 0.574089472808914)"
7,0.015403838,0.014976226,"(0.5579624948562695, 0.4634541044807006, 0.48217840176225485, 0.5805089960934117, 0.3301552324551911, 0.5564742152466368, 0.5278828923404443, 0.45902135345515227, 0.45473322434576097, 0.4463155133359903, 0.6647223382451505, 0.564729464509948, 0.574089472808914)"
7,0.002884287,0.015253958,"(0.5579624948562695, 0.4634541044807006, 0.48217840176225485, 0.5805089960934117, 0.3301552324551911, 0.5564742152466368, 0.5155022074502698, 0.45902135345515227, 0.45473322434576097, 0.46050145634889394, 0.6647223382451505, 0.564729464509948, 0.574089472808914)"
7,0.002684463,0.026640382,"(0.5579624948562695, 0.4634541044807006, 0.48217840176225485, 0.5805089960934117, 0.3301552324551911, 0.5947789489830646, 0.5155022074502698, 0.45902135345515227, 0.45473322434576097, 0.46050145634889394, 0.6290153179528031, 0.564729464509948, 0.574089472808914)"
7,-0.007482765,0.027503272,"(0.5579624948562695, 0.4634541044807006, 0.48217840176225485, 0.5805089960934117, 0.3301552324551911, 0.5947789489830646, 0.5052971460881469, 0.45902135345515227, 0.45473322434576097, 0.47021468859231014, 0.6290153179528031, 0.564729464509948, 0.574089472808914)"
7,0.022047854,0.026382148,"(0.5579624948562695, 0.4634541044807006, 0.48217840176225485, 0.5805089960934117, 0.3301552324551911, 0.5947789489830646, 0.5347364810232034, 0.45902135345515227, 0.45473322434576097, 0.4395886631048296, 0.6290153179528031, 0.564729464509948, 0.574089472808914)"
7,0.023055132,0.034901858,"(0.5579624948562695, 0.4634541044807006, 0.48217840176225485, 0.5805089960934117, 0.3301552324551911, 0.5947789489830646, 0.5347364810232034, 0.45902135345515227, 0.579250458351085, 0.4395886631048296, 0.49140346324535206, 0.564729464509948, 0.574089472808914)"
7,0.021804201,0.023551998,"(0.5579624948562695, 0.4634541044807006, 0.48217840176225485, 0.5805089960934117, 0.3301552324551911, 0.5947789489830646, 0.5347364810232034, 0.45902135345515227, 0.6397970457056344, 0.4395886631048296, 0.44711897918155086, 0.564729464509948, 0.574089472808914)"
7,0.021853258,0.023453884,"(0.5818884735019085, 0.4634541044807006, 0.48217840176225485, 0.5805089960934117, 0.3301552324551911, 0.5947789489830646, 0.5347364810232034, 0.45902135345515227, 0.6397970457056344, 0.4395886631048296, 0.44711897918155086, 0.564729464509948, 0.5495257503710972)"
7,0.021892321,0.023375758,"(0.5818884735019085, 0.4634541044807006, 0.48217840176225485, 0.5805089960934117, 0.3301552324551911, 0.5947789489830646, 0.5347364810232034, 0.45902135345515227, 0.6397970457056344, 0.5705770214348816, 0.44711897918155086, 0.43323328758376944, 0.5495257503710972)"
7,0.022059199,0.023042004,"(0.5818884735019085, 0.4634541044807006, 0.48217840176225485, 0.5805089960934117, 0.3301552324551911, 0.5954044871281343, 0.5347364810232034, 0.45902135345515227, 0.6397970457056344, 0.5705770214348816, 0.4443240371397971, 0.43323328758376944, 0.5495257503710972)"
7,0.022364001,0.022432398,"(0.5570071428231973, 0.4634541044807006, 0.48217840176225485, 0.5805089960934117, 0.3301552324551911, 0.5954044871281343, 0.5347364810232034, 0.4799402485546674, 0.6397970457056344, 0.5705770214348816, 0.4443240371397971, 0.43323328758376944, 0.5495257503710972)"
7,0.022394993,0.013898083,"(0.5570071428231973, 0.4634541044807006, 0.48217840176225485, 0.5805089960934117, 0.3301552324551911, 0.6720785997554939, 0.5347364810232034, 0.4799402485546674, 0.5627200395163126, 0.5705770214348816, 0.4443240371397971, 0.43323328758376944, 0.5495257503710972)"
7,0.022359514,0.013575652,"(0.5570071428231973, 0.4634541044807006, 0.6733571186542027, 0.5805089960934117, 0.3301552324551911, 0.4813611174331641, 0.5347364810232034, 0.4799402485546674, 0.5627200395163126, 0.5705770214348816, 0.4443240371397971, 0.43323328758376944, 0.5495257503710972)"
8,0.022023035,0.021020591,"(0.5570071428231973, 0.5158026440037772, 0.6733571186542027, 0.5805089960934117, 0.3301552324551911, 0.4813611174331641, 0.5347364810232034, 0.4319659259934454, 0.5627200395163126, 0.5705770214348816, 0.4443240371397971, 0.43323328758376944, 0.5495257503710972)"
8,0.019988249,0.025407751,"(0.5570071428231973, 0.5158026440037772, 0.6733571186542027, 0.5334568303001477, 0.3301552324551911, 0.4813611174331641, 0.5347364810232034, 0.4319659259934454, 0.5627200395163126, 0.627445946570412, 0.4443240371397971, 0.43323328758376944, 0.5495257503710972)"
8,0.020043953,0.025296344,"(0.5570071428231973, 0.5158026440037772, 0.6733571186542027, 0.5334568303001477, 0.3301552324551911, 0.49257477058714416, 0.5347364810232034, 0.4319659259934454, 0.5627200395163126, 0.627445946570412, 0.4443240371397971, 0.43323328758376944, 0.5375879515006802)"
8,0.019987886,0.02518421,"(0.5570071428231973, 0.5158026440037772, 0.6693452455642834, 0.5334568303001477, 0.3301552324551911, 0.49257477058714416, 0.5347364810232034, 0.4319659259934454, 0.5627200395163126, 0.627445946570412, 0.44906478016152085, 0.43323328758376944, 0.5375879515006802)"
8,0.019828448,0.024865335,"(0.5570071428231973, 0.5158026440037772, 0.5621128944789595, 0.5334568303001477, 0.3301552324551911, 0.49257477058714416, 0.5347364810232034, 0.4319659259934454, 0.6720250820896285, 0.627445946570412, 0.44906478016152085, 0.43323328758376944, 0.5375879515006802)"
8,0.019770146,0.024748732,"(0.5570071428231973, 0.5158026440037772, 0.5621128944789595, 0.5334568303001477, 0.3301552324551911, 0.49257477058714416, 0.5347364810232034, 0.4319659259934454, 0.45593256952002725, 0.627445946570412, 0.6659152133110655, 0.43323328758376944, 0.5375879515006802)"
8,0.019634929,0.025019166,"(0.5570071428231973, 0.5158026440037772, 0.5621128944789595, 0.5334568303001477, 0.3301552324551911, 0.5358580889885087, 0.5347364810232034, 0.4319659259934454, 0.45593256952002725, 0.627445946570412, 0.6659152133110655, 0.43323328758376944, 0.49606245471822924)"
8,0.019616504,0.025056016,"(0.5570071428231973, 0.5158026440037772, 0.5621128944789595, 0.5334568303001477, 0.3301552324551911, 0.49477021263283033, 0.5347364810232034, 0.4319659259934454, 0.45593256952002725, 0.627445946570412, 0.6659152133110655, 0.43323328758376944, 0.5373898571589018)"
8,0.019599118,0.024987698,"(0.5570071428231973, 0.5158026440037772, 0.5621128944789595, 0.5334568303001477, 0.3301552324551911, 0.49477021263283033, 0.5347364810232034, 0.456267610358245, 0.43185690298584056, 0.627445946570412, 0.6659152133110655, 0.43323328758376944, 0.5373898571589018)"
8,0.019671204,0.024843527,"(0.5570071428231973, 0.4303139073067783, 0.5621128944789595, 0.5334568303001477, 0.3301552324551911, 0.49477021263283033, 0.5347364810232034, 0.456267610358245, 0.5164085245137999, 0.627445946570412, 0.6659152133110655, 0.43323328758376944, 0.5373898571589018)"
8,0.019878729,0.021144744,"(0.5570071428231973, 0.37929663393238044, 0.5621128944789595, 0.5334568303001477, 0.3784746886394848, 0.49477021263283033, 0.5347364810232034, 0.456267610358245, 0.5164085245137999, 0.627445946570412, 0.6659152133110655, 0.43323328758376944, 0.5373898571589018)"
8,0.019796483,0.021309235,"(0.5570071428231973, 0.37929663393238044, 0.5621128944789595, 0.5334568303001477, 0.3752633530864587, 0.4990507385462739, 0.5347364810232034, 0.456267610358245, 0.5164085245137999, 0.627445946570412, 0.6659152133110655, 0.43323328758376944, 0.5373898571589018)"
8,0.01972429,0.022694631,"(0.5570071428231973, 0.3722689388763989, 0.5621128944789595, 0.5334568303001477, 0.3752633530864587, 0.4990507385462739, 0.5347364810232034, 0.456267610358245, 0.524374729130842, 0.627445946570412, 0.6659152133110655, 0.43323328758376944, 0.5373898571589018)"
8,0.019791373,0.02157445,"(0.5570071428231973, 0.3722689388763989, 0.5621128944789595, 0.5334568303001477, 0.3752633530864587, 0.4990507385462739, 0.5347364810232034, 0.456267610358245, 0.524374729130842, 0.627445946570412, 0.6618385865112613, 0.43643783513839357, 0.5373898571589018)"
8,0.019385392,0.023260246,"(0.5570071428231973, 0.3485962072617549, 0.5621128944789595, 0.5334568303001477, 0.3752633530864587, 0.4990507385462739, 0.5347364810232034, 0.48521809510547936, 0.524374729130842, 0.627445946570412, 0.6618385865112613, 0.43643783513839357, 0.5373898571589018)"
8,0.019477009,0.021150823,"(0.5462750613869883, 0.35813727326714523, 0.5621128944789595, 0.5334568303001477, 0.3752633530864587, 0.4990507385462739, 0.5347364810232034, 0.48521809510547936, 0.524374729130842, 0.627445946570412, 0.6618385865112613, 0.43643783513839357, 0.5373898571589018)"
8,0.019492907,0.021244462,"(0.5462750613869883, 0.35813727326714523, 0.5621128944789595, 0.5334568303001477, 0.3752633530864587, 0.4990507385462739, 0.5347364810232034, 0.48521809510547936, 0.524374729130842, 0.6270382785746383, 0.6620395744441087, 0.43643783513839357, 0.5373898571589018)"
9,0.016464075,0.021354006,"(0.5462750613869883, 0.35813727326714523, 0.5621128944789595, 0.5334568303001477, 0.3752633530864587, 0.5066698597749878, 0.5347364810232034, 0.48521809510547936, 0.524374729130842, 0.6270382785746383, 0.6620395744441087, 0.43643783513839357, 0.5304827701537465)"
9,0.015242155,0.021275258,"(0.5462750613869883, 0.35813727326714523, 0.5621128944789595, 0.5334568303001477, 0.3752633530864587, 0.5292214760984884, 0.5347364810232034, 0.48521809510547936, 0.524374729130842, 0.6270382785746383, 0.6620395744441087, 0.43643783513839357, 0.5074192943334097)"
9,0.01524095,0.021277668,"(0.523427740383719, 0.35813727326714523, 0.5621128944789595, 0.5334568303001477, 0.3752633530864587, 0.5292214760984884, 0.5347364810232034, 0.48521809510547936, 0.5472377139043806, 0.6270382785746383, 0.6620395744441087, 0.43643783513839357, 0.5074192943334097)"
9,0.01484898,0.019412465,"(0.523427740383719, 0.35813727326714523, 0.5621128944789595, 0.5334568303001477, 0.3752633530864587, 0.5292214760984884, 0.5288576760632551, 0.48521809510547936, 0.5472377139043806, 0.6270382785746383, 0.6620395744441087, 0.44268285317388417, 0.5074192943334097)"
9,0.015664135,0.023573391,"(0.5340169408047991, 0.35813727326714523, 0.5621128944789595, 0.5334568303001477, 0.35880653364712867, 0.5292214760984884, 0.5288576760632551, 0.48521809510547936, 0.5472377139043806, 0.6270382785746383, 0.6620395744441087, 0.44268285317388417, 0.5074192943334097)"
9,0.015606649,0.022781051,"(0.5340169408047991, 0.35813727326714523, 0.48301664813989803, 0.5334568303001477, 0.35880653364712867, 0.5292214760984884, 0.5288576760632551, 0.5650616544953909, 0.5472377139043806, 0.6270382785746383, 0.6620395744441087, 0.44268285317388417, 0.5074192943334097)"
8,0.020041401,0.022382258,"(0.5340169408047991, 0.35813727326714523, 0.48301664813989803, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.5288576760632551, 0.5650616544953909, 0.5472377139043806, 0.6270382785746383, 0.6620395744441087, 0.44268285317388417, 0.5521017325897553)"
8,0.020036862,0.022391334,"(0.5340169408047991, 0.35813727326714523, 0.48301664813989803, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.5288576760632551, 0.5650616544953909, 0.5463988524963903, 0.6270382785746383, 0.6620395744441087, 0.44268285317388417, 0.5529995916212636)"
8,0.020049884,0.02236529,"(0.5340169408047991, 0.35813727326714523, 0.48301664813989803, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.5288576760632551, 0.5650616544953909, 0.5493766396002498, 0.6270382785746383, 0.6620395744441087, 0.44268285317388417, 0.5498525185476273)"
8,0.019872462,0.023669568,"(0.5340169408047991, 0.3515696728255687, 0.4918907318269614, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.5288576760632551, 0.5650616544953909, 0.5493766396002498, 0.6270382785746383, 0.6620395744441087, 0.44268285317388417, 0.5498525185476273)"
8,0.019937349,0.023539795,"(0.5407603063802766, 0.3515696728255687, 0.4918907318269614, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.5288576760632551, 0.5650616544953909, 0.5417897454219736, 0.6270382785746383, 0.6620395744441087, 0.44268285317388417, 0.5498525185476273)"
8,0.019963798,0.023830574,"(0.5407603063802766, 0.49266384658031787, 0.3504527184845886, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.5288576760632551, 0.5650616544953909, 0.5417897454219736, 0.6270382785746383, 0.6620395744441087, 0.44268285317388417, 0.5498525185476273)"
8,0.019952921,0.023852329,"(0.5396386022410204, 0.49266384658031787, 0.3504527184845886, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.5288576760632551, 0.5650616544953909, 0.5430528571714703, 0.6270382785746383, 0.6620395744441087, 0.44268285317388417, 0.5498525185476273)"
8,0.019997838,0.022469382,"(0.5396386022410204, 0.4849439852434008, 0.3575886530422116, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.5288576760632551, 0.5650616544953909, 0.5430528571714703, 0.6270382785746383, 0.6620395744441087, 0.44268285317388417, 0.5498525185476273)"
8,0.026185725,0.027178902,"(0.5396386022410204, 0.4849439852434008, 0.3575886530422116, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.5441238737629855, 0.5650616544953909, 0.5430528571714703, 0.6270382785746383, 0.6620395744441087, 0.4273371687902246, 0.5498525185476273)"
8,0.019983469,0.022977296,"(0.5396386022410204, 0.4849439852434008, 0.3575886530422116, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.44112553025929363, 0.5650616544953909, 0.5430528571714703, 0.6270382785746383, 0.6620395744441087, 0.5306017950952444, 0.5498525185476273)"
8,0.019713907,0.022771915,"(0.5482719085586256, 0.4849439852434008, 0.3575886530422116, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.44112553025929363, 0.5650616544953909, 0.5330845771144279, 0.6270382785746383, 0.6620395744441087, 0.5306017950952444, 0.5498525185476273)"
8,0.019881194,0.022203931,"(0.5482719085586256, 0.4849439852434008, 0.3575886530422116, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.443552761653697, 0.5650616544953909, 0.5330845771144279, 0.6270382785746383, 0.6574376036557842, 0.5306017950952444, 0.5498525185476273)"
8,0.019887442,0.022314971,"(0.5482719085586256, 0.48526425648796295, 0.35718716539508566, 0.5334568303001477, 0.35880653364712867, 0.481946877922413, 0.443552761653697, 0.5650616544953909, 0.5330845771144279, 0.6270382785746383, 0.6574376036557842, 0.5306017950952444, 0.5498525185476273)"
7,0.017691658,0.012645929,"(0.42500614401572867, 0.48526425648796295, 0.35718716539508566, 0.5334568303001477, 0.4783413142789175, 0.481946877922413, 0.443552761653697, 0.5650616544953909, 0.5330845771144279, 0.6270382785746383, 0.6574376036557842, 0.5306017950952444, 0.5498525185476273)"
7,0.017777093,0.017851935,"(0.339712322712845, 0.48526425648796295, 0.44137034069265985, 0.5334568303001477, 0.4783413142789175, 0.481946877922413, 0.443552761653697, 0.5650616544953909, 0.5330845771144279, 0.6270382785746383, 0.6574376036557842, 0.5306017950952444, 0.5498525185476273)"
7,0.018000374,0.018934907,"(0.339712322712845, 0.48733258385192135, 0.44137034069265985, 0.5334568303001477, 0.4783413142789175, 0.481946877922413, 0.443552761653697, 0.5650616544953909, 0.5330845771144279, 0.6270382785746383, 0.6524666140615479, 0.5306017950952444, 0.5498525185476273)"
