8,0.019951869520984267,0.021769589294704586,"(0.6497801873533957, 0.6186179184442901, 0.4713519513975614, 0.40383862435976314, 0.46951920766246696, 0.5354264579334084, 0.6167802775421043, 0.5186047157240155, 0.35557629007594016, 0.5322058361801933, 0.3661168194873213, 0.5782005564675716, 0.5432827239416855)"
8,0.02013437464010015,0.018894745780553536,"(0.567671031772328, 0.6186179184442901, 0.4713519513975614, 0.40383862435976314, 0.46951920766246696, 0.5354264579334084, 0.6167802775421043, 0.5186047157240155, 0.35557629007594016, 0.5322058361801933, 0.3661168194873213, 0.6579371455001339, 0.5432827239416855)"
8,0.020438895061963724,0.018892613325473137,"(0.567671031772328, 0.6186179184442901, 0.4713519513975614, 0.40383862435976314, 0.46951920766246696, 0.5354264579334084, 0.6167802775421043, 0.5182874005716694, 0.35557629007594016, 0.5325092903745168, 0.3661168194873213, 0.6579371455001339, 0.5432827239416855)"
8,0.02037631243889848,0.019017778571603576,"(0.4648003434950623, 0.6186179184442901, 0.4713519513975614, 0.40383862435976314, 0.5732034700395805, 0.5354264579334084, 0.6167802775421043, 0.5182874005716694, 0.35557629007594016, 0.5325092903745168, 0.3661168194873213, 0.6579371455001339, 0.5432827239416855)"
8,0.02038380150177377,0.019002800445853014,"(0.4648003434950623, 0.6186179184442901, 0.4713519513975614, 0.40669785963165755, 0.5702468769503074, 0.5354264579334084, 0.6167802775421043, 0.5182874005716694, 0.35557629007594016, 0.5325092903745168, 0.3661168194873213, 0.6579371455001339, 0.5432827239416855)"
8,0.020489309406359735,0.018791784636680964,"(0.5643696350156975, 0.6186179184442901, 0.4713519513975614, 0.40669785963165755, 0.46930598267005386, 0.5354264579334084, 0.6167802775421043, 0.5182874005716694, 0.35557629007594016, 0.5325092903745168, 0.3661168194873213, 0.6579371455001339, 0.5432827239416855)"
7,0.020355681481962873,0.018425122279859076,"(0.5643696350156975, 0.6186179184442901, 0.4713519513975614, 0.40669785963165755, 0.46930598267005386, 0.5354264579334084, 0.6167802775421043, 0.48616833158971606, 0.35557629007594016, 0.5325092903745168, 0.3661168194873213, 0.6579371455001339, 0.5771389559407992)"
7,0.02039741141113638,0.018214110806531646,"(0.5643696350156975, 0.6186179184442901, 0.4713519513975614, 0.40669785963165755, 0.46930598267005386, 0.5344694261054662, 0.6167802775421043, 0.48616833158971606, 0.35557629007594016, 0.5325092903745168, 0.3661168194873213, 0.6583516882488201, 0.5771389559407992)"
7,0.020377320710108227,0.01807646804797675,"(0.5643696350156975, 0.5341526766968457, 0.4713519513975614, 0.40669785963165755, 0.46930598267005386, 0.6191958469662765, 0.6167802775421043, 0.48616833158971606, 0.35557629007594016, 0.5325092903745168, 0.3661168194873213, 0.6583516882488201, 0.5771389559407992)"
7,0.020371193750696293,0.01798061065647276,"(0.5643696350156975, 0.5341526766968457, 0.4713519513975614, 0.40669785963165755, 0.46930598267005386, 0.6163573120336144, 0.6167802775421043, 0.48616833158971606, 0.35557629007594016, 0.5325092903745168, 0.3661168194873213, 0.6612698736538377, 0.5771389559407992)"
